           1           1 -0.233430803       1.01502957E-02 -0.500000000    
           1           2   9.54421163E-02  -2.87361499E-02 -0.500000000    
           1           3  0.351708204      -6.07052632E-02 -0.500000000    
           1           4  0.519338191      -7.81605542E-02 -0.500000000    
           1           5  0.544300497      -7.77975321E-02 -0.500000000    
           1           6  0.516909599      -7.07350150E-02 -0.500000000    
           1           7  0.502778888      -6.69252127E-02 -0.500000000    
           1           8  0.492585719      -6.85789734E-02 -0.500000000    
           1           9  0.479067147      -7.44299516E-02 -0.500000000    
           1          10  0.469148785      -8.26122463E-02 -0.500000000    
           1          11  0.468602359      -9.15185064E-02 -0.500000000    
           1          12  0.476282358      -9.99577120E-02 -0.500000000    
           1          13  0.487592220     -0.107174292     -0.500000000    
           1          14  0.498496711     -0.112779498     -0.500000000    
           1          15  0.506722152     -0.116626948     -0.500000000    
           1          16  0.511314809     -0.118692197     -0.500000000    
           1          17  0.511977673     -0.118986577     -0.500000000    
           1          18  0.508680105     -0.117513008     -0.500000000    
           1          19  0.501603544     -0.114259951     -0.500000000    
           1          20  0.491419524     -0.109232664     -0.500000000    
           1          21  0.479882181     -0.102524795     -0.500000000    
           1          22  0.470453471      -9.44294259E-02 -0.500000000    
           1          23  0.467852294      -8.55684280E-02 -0.500000000    
           1          24  0.474937528      -7.69855231E-02 -0.500000000    
           1          25  0.488239557      -7.01564252E-02 -0.500000000    
           1          26  0.499740452      -6.69000521E-02 -0.500000000    
           1          27  0.510557830      -6.88717887E-02 -0.500000000    
           1          28  0.535421491      -7.55131468E-02 -0.500000000    
           1          29  0.541209221      -7.96787664E-02 -0.500000000    
           1          30  0.423276961      -6.85674548E-02 -0.500000000    
           1          31  0.190725833      -4.04707417E-02 -0.500000000    
           1          32  -8.89041796E-02  -1.80086168E-03 -0.500000000    
           1          33 -0.220471293       3.13256681E-02 -0.500000000    
           2           1   9.54421312E-02  -2.87361648E-02 -0.500000000    
           2           2  0.123855717      -3.20292152E-02 -0.500000000    
           2           3   3.08893202E-03  -3.26855667E-02 -0.500000000    
           2           4   5.34609891E-04  -4.21282202E-02 -0.500000000    
           2           5  0.218398213      -6.23288602E-02 -0.500000000    
           2           6  0.455812991      -8.19029287E-02 -0.500000000    
           2           7  0.612120330      -9.34077427E-02 -0.500000000    
           2           8  0.685137749      -9.85408202E-02 -0.500000000    
           2           9  0.703742802     -0.100819267     -0.500000000    
           2          10  0.689616203     -0.102172427     -0.500000000    
           2          11  0.656462193     -0.103425272     -0.500000000    
           2          12  0.615899980     -0.104837835     -0.500000000    
           2          13  0.576877356     -0.106342718     -0.500000000    
           2          14  0.544789135     -0.107738264     -0.500000000    
           2          15  0.522174358     -0.108821332     -0.500000000    
           2          16  0.509902298     -0.109446622     -0.500000000    
           2          17  0.508148015     -0.109538309     -0.500000000    
           2          18  0.516918540     -0.109085761     -0.500000000    
           2          19  0.536132514     -0.108142570     -0.500000000    
           2          20  0.565237820     -0.106830917     -0.500000000    
           2          21  0.602383375     -0.105337992     -0.500000000    
           2          22  0.643251359     -0.103877001     -0.500000000    
           2          23  0.680070937     -0.102579378     -0.500000000    
           2          24  0.701921403     -0.101317219     -0.500000000    
           2          25  0.696041942      -9.94896367E-02 -0.500000000    
           2          26  0.644381940      -9.56276581E-02 -0.500000000    
           2          27  0.518318474      -8.66748691E-02 -0.500000000    
           2          28  0.303334057      -6.95215389E-02 -0.500000000    
           2          29   5.83728403E-02  -4.80956882E-02 -0.500000000    
           2          30  -2.44638734E-02  -3.43228020E-02 -0.500000000    
           2          31  0.112433352      -3.15073468E-02 -0.500000000    
           2          32  0.151923060      -2.61789728E-02 -0.500000000    
           2          33 -0.103722788      -7.54137477E-03 -0.500000000    
           3           1  0.351708263      -6.07052185E-02 -0.500000000    
           3           2   3.08895973E-03  -3.26855965E-02 -0.500000000    
           3           3  -8.98169428E-02  -2.47880314E-02 -0.500000000    
           3           4  -2.53776684E-02  -3.21384259E-02 -0.500000000    
           3           5  0.117597796      -5.14631532E-02 -0.500000000    
           3           6  0.255062640      -7.71830231E-02 -0.500000000    
           3           7  0.366957843     -0.101402886     -0.500000000    
           3           8  0.451239377     -0.117653601     -0.500000000    
           3           9  0.506837070     -0.124596544     -0.500000000    
           3          10  0.532714665     -0.124837764     -0.500000000    
           3          11  0.534885645     -0.121708438     -0.500000000    
           3          12  0.523948848     -0.117539696     -0.500000000    
           3          13  0.508698761     -0.113565765     -0.500000000    
           3          14  0.494220257     -0.110343337     -0.500000000    
           3          15  0.483121097     -0.108090043     -0.500000000    
           3          16  0.476787210     -0.106871121     -0.500000000    
           3          17  0.475855559     -0.106697083     -0.500000000    
           3          18  0.480440527     -0.107567757     -0.500000000    
           3          19  0.490055978     -0.109479457     -0.500000000    
           3          20  0.503621578     -0.112392686     -0.500000000    
           3          21  0.519029915     -0.116156012     -0.500000000    
           3          22  0.532180011     -0.120354675     -0.500000000    
           3          23  0.535562694     -0.124028005     -0.500000000    
           3          24  0.518641829     -0.125246078     -0.500000000    
           3          25  0.473111808     -0.120921731     -0.500000000    
           3          26  0.398120344     -0.107886165     -0.500000000    
           3          27  0.295485318      -8.58251378E-02 -0.500000000    
           3          28  0.165812254      -5.96847981E-02 -0.500000000    
           3          29   2.06379667E-02  -3.74366082E-02 -0.500000000    
           3          30  -7.70341158E-02  -2.53734402E-02 -0.500000000    
           3          31  -1.73291340E-02  -2.55812164E-02 -0.500000000    
           3          32  0.102111608      -3.58547755E-02 -0.500000000    
           3          33  0.360971332      -5.61513677E-02 -0.500000000    
           4           1  0.519338191      -7.81605467E-02 -0.500000000    
           4           2   5.34750521E-04  -4.21282277E-02 -0.500000000    
           4           3  -2.53777336E-02  -3.21384147E-02 -0.500000000    
           4           4   9.70703140E-02  -4.41371910E-02 -0.500000000    
           4           5  0.147195563      -6.20572940E-02 -0.500000000    
           4           6  0.138913691      -7.98489302E-02 -0.500000000    
           4           7  0.118119903      -9.56254900E-02 -0.500000000    
           4           8  0.112334356     -0.108255953     -0.500000000    
