           1           1  0.500000000      -5.29505946E-02 -0.500000000    
           1           2  0.500000000      -5.29505946E-02 -0.500000000    
           1           3  0.500000000      -5.29505946E-02 -0.500000000    
           1           4  0.500000000      -5.29505946E-02 -0.500000000    
           1           5  0.500000000      -5.29505946E-02 -0.500000000    
           1           6  0.500000000      -5.29505946E-02 -0.500000000    
           1           7  0.500000000      -5.29505946E-02 -0.500000000    
           1           8  0.500000000      -5.29505946E-02 -0.500000000    
           1           9  0.500000000      -5.29505946E-02 -0.500000000    
           1          10  0.500000000      -5.29505946E-02 -0.500000000    
           1          11  0.500000000      -5.29505946E-02 -0.500000000    
           1          12  0.500000000      -5.29505946E-02 -0.500000000    
           1          13  0.499999702      -5.29505946E-02 -0.500000000    
           1          14  0.499998689      -5.29505946E-02 -0.500000000    
           1          15  0.499996901      -5.29505946E-02 -0.500000000    
           1          16  0.499995410      -5.29505946E-02 -0.500000000    
           1          17  0.499995112      -5.29505946E-02 -0.500000000    
           1          18  0.499996275      -5.29505946E-02 -0.500000000    
           1          19  0.499998063      -5.29505946E-02 -0.500000000    
           1          20  0.499999464      -5.29505946E-02 -0.500000000    
           1          21  0.499999970      -5.29505946E-02 -0.500000000    
           1          22  0.500000000      -5.29505946E-02 -0.500000000    
           1          23  0.500000000      -5.29505946E-02 -0.500000000    
           1          24  0.500000000      -5.29505946E-02 -0.500000000    
           1          25  0.500000000      -5.29505946E-02 -0.500000000    
           1          26  0.500000000      -5.29505946E-02 -0.500000000    
           1          27  0.500000000      -5.29505946E-02 -0.500000000    
           1          28  0.500000000      -5.29505946E-02 -0.500000000    
           1          29  0.500000000      -5.29505946E-02 -0.500000000    
           1          30  0.500000000      -5.29505946E-02 -0.500000000    
           1          31  0.500000000      -5.29505946E-02 -0.500000000    
           1          32  0.500000000      -5.29505946E-02 -0.500000000    
           1          33  0.500000000      -5.29505946E-02 -0.500000000    
           2           1  0.500000000      -5.29505946E-02 -0.500000000    
           2           2  0.500000000      -5.29505946E-02 -0.500000000    
           2           3  0.500000000      -5.29505946E-02 -0.500000000    
           2           4  0.500000000      -5.29505946E-02 -0.500000000    
           2           5  0.500000000      -5.29505946E-02 -0.500000000    
           2           6  0.500000000      -5.29505946E-02 -0.500000000    
           2           7  0.500000000      -5.29505946E-02 -0.500000000    
           2           8  0.500000000      -5.29505946E-02 -0.500000000    
           2           9  0.500000000      -5.29505946E-02 -0.500000000    
           2          10  0.499999970      -5.29505946E-02 -0.500000000    
           2          11  0.499998957      -5.29505946E-02 -0.500000000    
           2          12  0.499992222      -5.29505946E-02 -0.500000000    
           2          13  0.499969542      -5.29505946E-02 -0.500000000    
           2          14  0.499923140      -5.29505946E-02 -0.500000000    
           2          15  0.499861449      -5.29505946E-02 -0.500000000    
           2          16  0.499812484      -5.29505946E-02 -0.500000000    
           2          17  0.499804348      -5.29505946E-02 -0.500000000    
           2          18  0.499842107      -5.29505946E-02 -0.500000000    
           2          19  0.499903113      -5.29505946E-02 -0.500000000    
           2          20  0.499956787      -5.29505946E-02 -0.500000000    
           2          21  0.499987006      -5.29505946E-02 -0.500000000    
           2          22  0.499997795      -5.29505946E-02 -0.500000000    
           2          23  0.499999881      -5.29505946E-02 -0.500000000    
           2          24  0.500000000      -5.29505946E-02 -0.500000000    
           2          25  0.500000000      -5.29505946E-02 -0.500000000    
           2          26  0.500000000      -5.29505946E-02 -0.500000000    
           2          27  0.500000000      -5.29505946E-02 -0.500000000    
           2          28  0.500000000      -5.29505946E-02 -0.500000000    
           2          29  0.500000000      -5.29505946E-02 -0.500000000    
           2          30  0.500000000      -5.29505946E-02 -0.500000000    
           2          31  0.500000000      -5.29505946E-02 -0.500000000    
           2          32  0.500000000      -5.29505946E-02 -0.500000000    
           2          33  0.500000000      -5.29505946E-02 -0.500000000    
           3           1  0.500000000      -5.29505946E-02 -0.500000000    
           3           2  0.500000000      -5.29505946E-02 -0.500000000    
           3           3  0.500000000      -5.29505946E-02 -0.500000000    
           3           4  0.500000000      -5.29505946E-02 -0.500000000    
           3           5  0.500000000      -5.29505946E-02 -0.500000000    
           3           6  0.500000000      -5.29505946E-02 -0.500000000    
           3           7  0.500000000      -5.29505946E-02 -0.500000000    
           3           8  0.500000000      -5.29505946E-02 -0.500000000    
           3           9  0.499999464      -5.29505946E-02 -0.500000000    
           3          10  0.499990970      -5.29505946E-02 -0.500000000    
           3          11  0.499931902      -5.29505946E-02 -0.500000000    
           3          12  0.499710947      -5.29505946E-02 -0.500000000    
           3          13  0.499196261      -5.29505685E-02 -0.500000000    
           3          14  0.498383492      -5.29504828E-02 -0.500000000    
           3          15  0.497484148      -5.29503636E-02 -0.500000000    
           3          16  0.496843129      -5.29502481E-02 -0.500000000    
           3          17  0.496741205      -5.29502295E-02 -0.500000000    
           3          18  0.497224569      -5.29503226E-02 -0.500000000    
           3          19  0.498077333      -5.29504605E-02 -0.500000000    
           3          20  0.498952389      -5.29505461E-02 -0.500000000    
           3          21  0.499576330      -5.29505871E-02 -0.500000000    
           3          22  0.499883533      -5.29505946E-02 -0.500000000    
           3          23  0.499980837      -5.29505946E-02 -0.500000000    
           3          24  0.499998450      -5.29505946E-02 -0.500000000    
           3          25  0.500000000      -5.29505946E-02 -0.500000000    
           3          26  0.500000000      -5.29505946E-02 -0.500000000    
           3          27  0.500000000      -5.29505946E-02 -0.500000000    
           3          28  0.500000000      -5.29505946E-02 -0.500000000    
           3          29  0.500000000      -5.29505946E-02 -0.500000000    
           3          30  0.500000000      -5.29505946E-02 -0.500000000    
           3          31  0.500000000      -5.29505946E-02 -0.500000000    
           3          32  0.500000000      -5.29505946E-02 -0.500000000    
           3          33  0.500000000      -5.29505946E-02 -0.500000000    
           4           1  0.500000000      -5.29505946E-02 -0.500000000    
           4           2  0.500000000      -5.29505946E-02 -0.500000000    
           4           3  0.500000000      -5.29505946E-02 -0.500000000    
           4           4  0.500000000      -5.29505946E-02 -0.500000000    
           4           5  0.500000000      -5.29505946E-02 -0.500000000    
           4           6  0.500000000      -5.29505946E-02 -0.500000000    
           4           7  0.500000000      -5.29505946E-02 -0.500000000    
           4           8  0.499997973      -5.29505946E-02 -0.500000000    
           4           9  0.499961257      -5.29505946E-02 -0.500000000    
           4          10  0.499672979      -5.29505946E-02 -0.500000000    
           4          11  0.498497784      -5.29505275E-02 -0.500000000    
           4          12  0.495622963      -5.29500060E-02 -0.500000000    
           4          13  0.490807325      -5.29481806E-02 -0.500000000    
