           1           1  0.171872452      -1.36795463E-02 -0.500000000    
           1           2  0.163755924      -4.27162908E-02 -0.500000000    
           1           3  0.238304123      -8.09177682E-02 -0.500000000    
           1           4  0.140804768     -0.135767370     -0.500000000    
           1           5  -3.37691046E-02 -0.143608451     -0.500000000    
           1           6   2.70947255E-02  -8.64224732E-02 -0.500000000    
           1           7  0.143361002      -4.20746170E-02 -0.500000000    
           1           8   4.22642753E-02  -1.53521430E-02 -0.500000000    
           1           9  -3.51758376E-02   4.31433460E-03 -0.500000000    
           1          10 -0.131489694       5.41752987E-02 -0.500000000    
           1          11  -5.44337668E-02  0.109258123     -0.500000000    
           1          12   3.01477779E-02  0.131290019     -0.500000000    
           1          13   1.37261096E-02  0.125639483     -0.500000000    
           1          14  -4.62614857E-02  0.125071183     -0.500000000    
           1          15   2.19122879E-03  0.104099259     -0.500000000    
           1          16  0.154151052       7.36284330E-02 -0.500000000    
           1          17  0.255687892       4.07671072E-02 -0.500000000    
           1          18  0.245393768       1.12763811E-02 -0.500000000    
           1          19  0.191498861      -2.37628794E-03 -0.500000000    
           1          20   4.22495417E-02   1.24067748E-02 -0.500000000    
           1          21  0.145369828       7.12612867E-02 -0.500000000    
           1          22   9.38883424E-02   8.29286277E-02 -0.500000000    
           1          23  0.108431414       6.11376874E-02 -0.500000000    
           1          24  0.254676402       2.07510330E-02 -0.500000000    
           1          25  0.286392480      -2.58214045E-02 -0.500000000    
           1          26  0.108319782      -4.25879546E-02 -0.500000000    
           1          27  0.105375037      -5.66348135E-02 -0.500000000    
           1          28   1.72321349E-02  -8.58861208E-02 -0.500000000    
           1          29  -6.12856038E-02 -0.104603074     -0.500000000    
           1          30   1.87542103E-02  -7.35804737E-02 -0.500000000    
           1          31  0.147258207      -3.07308156E-02 -0.500000000    
           1          32  0.472998321       1.16827153E-02 -0.500000000    
           1          33  0.598443866       5.47399037E-02 -0.500000000    
           2           1  0.162729010      -4.27440293E-02 -0.500000000    
           2           2   8.32963735E-02  -5.69541864E-02 -0.500000000    
           2           3  0.183039099      -6.71060830E-02 -0.500000000    
           2           4  0.122887224      -8.87870565E-02 -0.500000000    
           2           5  -1.68563537E-02  -8.90737325E-02 -0.500000000    
           2           6  -3.39950323E-02  -2.64370535E-02 -0.500000000    
           2           7  -2.44121253E-02   2.55361386E-02 -0.500000000    
           2           8  -7.69313872E-02   5.39448336E-02 -0.500000000    
           2           9  -6.32666275E-02   6.02822602E-02 -0.500000000    
           2          10  -4.11318243E-02   9.10083279E-02 -0.500000000    
           2          11 -0.173412621      0.109768577     -0.500000000    
           2          12  -7.36121610E-02  0.114249535     -0.500000000    
           2          13   5.50631545E-02  0.120981708     -0.500000000    
           2          14   6.14265949E-02  0.131122097     -0.500000000    
           2          15   3.59381549E-02  0.133824795     -0.500000000    
           2          16  0.127949163       9.59469154E-02 -0.500000000    
           2          17  0.238987684       6.00447766E-02 -0.500000000    
           2          18  0.161426947       4.62133922E-02 -0.500000000    
           2          19  0.183667630       3.32738981E-02 -0.500000000    
           2          20  0.100019664       3.53499576E-02 -0.500000000    
           2          21   5.90845272E-02   8.69033858E-02 -0.500000000    
           2          22  -5.82596436E-02  0.103860639     -0.500000000    
           2          23  0.149059758      0.100325264     -0.500000000    
           2          24  0.246412426       6.45536408E-02 -0.500000000    
           2          25   5.33641689E-02   2.91249696E-02 -0.500000000    
           2          26  -6.45150244E-02   1.29683455E-02 -0.500000000    
