           1           1  0.500000000       7.79684982E-04 -0.500000000    
           1           2  0.500000000       7.79684982E-04 -0.500000000    
           1           3  0.500000000       7.79684982E-04 -0.500000000    
           1           4  0.500000000       7.79684982E-04 -0.500000000    
           1           5  0.500000000       7.79684982E-04 -0.500000000    
           1           6  0.500000000       7.79684982E-04 -0.500000000    
           1           7  0.500000000       7.79684982E-04 -0.500000000    
           1           8  0.499999911       7.79684982E-04 -0.500000000    
           1           9  0.499997526       7.79684982E-04 -0.500000000    
           1          10  0.499976397       7.79685099E-04 -0.500000000    
           1          11  0.499879777       7.79687834E-04 -0.500000000    
           1          12  0.499599278       7.79702154E-04 -0.500000000    
           1          13  0.499037027       7.79744121E-04 -0.500000000    
           1          14  0.498219639       7.79835216E-04 -0.500000000    
           1          15  0.497353524       7.79958791E-04 -0.500000000    
           1          16  0.496748537       7.80068105E-04 -0.500000000    
           1          17  0.496652871       7.80085742E-04 -0.500000000    
           1          18  0.497107595       7.80007336E-04 -0.500000000    
           1          19  0.497921795       7.79874914E-04 -0.500000000    
           1          20  0.498786360       7.79767928E-04 -0.500000000    
           1          21  0.499445409       7.79710594E-04 -0.500000000    
           1          22  0.499812812       7.79690105E-04 -0.500000000    
           1          23  0.499957144       7.79685623E-04 -0.500000000    
           1          24  0.499994189       7.79684982E-04 -0.500000000    
           1          25  0.499999672       7.79684982E-04 -0.500000000    
           1          26  0.500000000       7.79684982E-04 -0.500000000    
           1          27  0.500000000       7.79684982E-04 -0.500000000    
           1          28  0.500000000       7.79684982E-04 -0.500000000    
           1          29  0.500000000       7.79684982E-04 -0.500000000    
           1          30  0.500000000       7.79684982E-04 -0.500000000    
           1          31  0.500000000       7.79684982E-04 -0.500000000    
           1          32  0.500000000       7.79684982E-04 -0.500000000    
           1          33  0.500000000       7.79684982E-04 -0.500000000    
           2           1  0.500000000       7.79684982E-04 -0.500000000    
           2           2  0.500000000       7.79684982E-04 -0.500000000    
           2           3  0.500000000       7.79684982E-04 -0.500000000    
           2           4  0.500000000       7.79684982E-04 -0.500000000    
           2           5  0.500000000       7.79684982E-04 -0.500000000    
           2           6  0.500000000       7.79684982E-04 -0.500000000    
           2           7  0.499999553       7.79684982E-04 -0.500000000    
           2           8  0.499987572       7.79684982E-04 -0.500000000    
           2           9  0.499879152       7.79687252E-04 -0.500000000    
           2          10  0.499338746       7.79707625E-04 -0.500000000    
           2          11  0.497676820       7.79882830E-04 -0.500000000    
           2          12  0.494170487       7.80649716E-04 -0.500000000    
           2          13  0.488676399       7.82763702E-04 -0.500000000    
           2          14  0.481994510       7.86687538E-04 -0.500000000    
           2          15  0.475714624       7.91664119E-04 -0.500000000    
           2          16  0.471629411       7.95530155E-04 -0.500000000    
           2          17  0.471001178       7.96180917E-04 -0.500000000    
           2          18  0.474029183       7.93198415E-04 -0.500000000    
           2          19  0.479765087       7.88318866E-04 -0.500000000    
           2          20  0.486514539       7.83879019E-04 -0.500000000    
           2          21  0.492540807       7.81165494E-04 -0.500000000    
           2          22  0.496737480       7.80040980E-04 -0.500000000    
           2          23  0.498950154       7.79732014E-04 -0.500000000    
           2          24  0.499774605       7.79689930E-04 -0.500000000    
           2          25  0.499971360       7.79685099E-04 -0.500000000    
           2          26  0.499998331       7.79684982E-04 -0.500000000    
           2          27  0.500000000       7.79684982E-04 -0.500000000    
           2          28  0.500000000       7.79684982E-04 -0.500000000    
           2          29  0.500000000       7.79684982E-04 -0.500000000    
           2          30  0.500000000       7.79684982E-04 -0.500000000    
           2          31  0.500000000       7.79684982E-04 -0.500000000    
           2          32  0.500000000       7.79684982E-04 -0.500000000    
           2          33  0.500000000       7.79684982E-04 -0.500000000    
           3           1  0.500000000       7.79684982E-04 -0.500000000    
           3           2  0.500000000       7.79684982E-04 -0.500000000    
           3           3  0.500000000       7.79684982E-04 -0.500000000    
           3           4  0.500000000       7.79684982E-04 -0.500000000    
           3           5  0.500000000       7.79684982E-04 -0.500000000    
           3           6  0.499998808       7.79684982E-04 -0.500000000    
           3           7  0.499964446       7.79685099E-04 -0.500000000    
           3           8  0.499610782       7.79694179E-04 -0.500000000    
           3           9  0.497704774       7.79861468E-04 -0.500000000    
           3          10  0.491675109       7.81348150E-04 -0.500000000    
           3          11  0.478818595       7.88556121E-04 -0.500000000    
           3          12  0.458063543       8.10613856E-04 -0.500000000    
           3          13  0.430950373       8.57632956E-04 -0.500000000    
           3          14  0.401732236       9.30678507E-04 -0.500000000    
           3          15  0.376383007       1.01273227E-03 -0.500000000    
           3          16  0.360677063       1.07237825E-03 -0.500000000    
           3          17  0.358308554       1.08195783E-03 -0.500000000    
           3          18  0.369836718       1.03677227E-03 -0.500000000    
           3          19  0.392542809       9.58417659E-04 -0.500000000    
           3          20  0.421169251       8.79518513E-04 -0.500000000    
           3          21  0.449573815       8.23158363E-04 -0.500000000    
           3          22  0.472760409       7.93700689E-04 -0.500000000    
           3          23  0.488247871       7.82766030E-04 -0.500000000    
           3          24  0.496302903       7.80081551E-04 -0.500000000    
           3          25  0.499251485       7.79711758E-04 -0.500000000    
           3          26  0.499914646       7.79685681E-04 -0.500000000    
           3          27  0.499995470       7.79684982E-04 -0.500000000    
           3          28  0.500000000       7.79684982E-04 -0.500000000    
           3          29  0.500000000       7.79684982E-04 -0.500000000    
           3          30  0.500000000       7.79684982E-04 -0.500000000    
           3          31  0.500000000       7.79684982E-04 -0.500000000    
           3          32  0.500000000       7.79684982E-04 -0.500000000    
           3          33  0.500000000       7.79684982E-04 -0.500000000    
           4           1  0.500000000       7.79684982E-04 -0.500000000    
           4           2  0.500000000       7.79684982E-04 -0.500000000    
           4           3  0.500000000       7.79684982E-04 -0.500000000    
           4           4  0.500000000       7.79684982E-04 -0.500000000    
           4           5  0.499998122       7.79684982E-04 -0.500000000    
           4           6  0.499934375       7.79685681E-04 -0.500000000    
           4           7  0.499169886       7.79712456E-04 -0.500000000    
           4           8  0.494686812       7.80391274E-04 -0.500000000    
           4           9  0.480232537       7.87159195E-04 -0.500000000    
           4          10  0.449277520       8.22377449E-04 -0.500000000    
           4          11  0.397578329       9.39289108E-04 -0.500000000    
           4          12  0.326205760       1.21851661E-03 -0.500000000    
           4          13  0.244880930       1.71989750E-03 -0.500000000    
           4          14  0.169398084       2.40304088E-03 -0.500000000    
           4          15  0.113333680       3.09635513E-03 -0.500000000    
           4          16   8.27609748E-02   3.56681924E-03 -0.500000000    
           4          17   7.84171745E-02   3.64026520E-03 -0.500000000    
           4          18  0.100213394       3.28885065E-03 -0.500000000    
           4          19  0.148091137       2.64438731E-03 -0.500000000    
           4          20  0.218271181       1.93343335E-03 -0.500000000    
           4          21  0.299479097       1.36021117E-03 -0.500000000    
           4          22  0.375682622       1.01019361E-03 -0.500000000    
           4          23  0.434448928       8.48629512E-04 -0.500000000    
           4          24  0.472021431       7.93842541E-04 -0.500000000    
           4          25  0.491328031       7.81372073E-04 -0.500000000    
           4          26  0.498347372       7.79773050E-04 -0.500000000    
           4          27  0.499833763       7.79687893E-04 -0.500000000    
           4          28  0.499992669       7.79684982E-04 -0.500000000    
           4          29  0.500000000       7.79684982E-04 -0.500000000    
           4          30  0.500000000       7.79684982E-04 -0.500000000    
           4          31  0.500000000       7.79684982E-04 -0.500000000    
           4          32  0.500000000       7.79684982E-04 -0.500000000    
           4          33  0.500000000       7.79684982E-04 -0.500000000    
           5           1  0.500000000       7.79684982E-04 -0.500000000    
           5           2  0.500000000       7.79684982E-04 -0.500000000    
           5           3  0.500000000       7.79684982E-04 -0.500000000    
           5           4  0.499998122       7.79684982E-04 -0.500000000    
           5           5  0.499919742       7.79685681E-04 -0.500000000    
           5           6  0.498796016       7.79736147E-04 -0.500000000    
           5           7  0.491410851       7.81280687E-04 -0.500000000    
           5           8  0.466594785       7.98911205E-04 -0.500000000    
           5           9  0.411609232       8.98873201E-04 -0.500000000    
           5          10  0.314751118       1.26942969E-03 -0.500000000    
           5          11  0.181204006       2.25845422E-03 -0.500000000    
           5          12   4.68961820E-02   4.19028010E-03 -0.500000000    
           5          13  -4.45962436E-02   6.99461577E-03 -0.500000000    
           5          14  -8.27105716E-02   1.00983642E-02 -0.500000000    
           5          15  -8.81407559E-02   1.27476109E-02 -0.500000000    
           5          16  -8.41558650E-02   1.43492138E-02 -0.500000000    
           5          17  -8.32180977E-02   1.45877395E-02 -0.500000000    
           5          18  -8.69981870E-02   1.34193124E-02 -0.500000000    
           5          19  -8.68328884E-02   1.10665532E-02 -0.500000000    
           5          20  -6.25656173E-02   8.03359505E-03 -0.500000000    
