           1           1  -29.7765656       4.03145742    
           1           2  -31.1889095       4.00589418    
           1           3  -32.4637375       3.98749900    
           1           4  -33.3095703       3.97783852    
           1           5  -33.4796829       3.97791314    
           1           6  -32.8965149       3.98791456    
           1           7  -31.7358761       4.00694418    
           1           8  -30.3243065       4.03340912    
           1           9  -28.9606876       4.06552076    
           1          10  -27.8580551       4.10119009    
           1          11  -27.1155262       4.13829994    
           1          12  -26.6754398       4.17521524    
           1          13  -26.5153942       4.21036816    
           1          14  -26.4964523       4.24250460    
           1          15  -26.5538616       4.27060223    
           1          16  -26.6224155       4.29425955    
           1          17  -26.7117805       4.31302404    
           1          18  -26.7657223       4.32691145    
           1          19  -26.8452148       4.33644772    
           1          20  -26.9005566       4.34188795    
           1          21  -26.9687920       4.34416723    
           1          22  -27.0672264       4.34374666    
           1          23  -27.1691914       4.34168625    
           1          24  -27.2891788       4.33898401    
           1          25  -27.3926468       4.33591413    
           1          26  -27.4902115       4.33333302    
           1          27  -27.5813274       4.33150959    
           1          28  -27.6601791       4.33046055    
           1          29  -27.7080860       4.33045006    
           1          30  -27.7128010       4.33174515    
           1          31  -27.7242203       4.33416176    
           1          32  -27.6869526       4.33792210    
           1          33  -27.6469154       4.34261036    
           1          34  -27.5498505       4.34806108    
           1          35  -27.4831715       4.35390043    
           1          36  -27.4074173       4.35978413    
           1          37  -27.3039398       4.36502075    
           1          38  -27.2204895       4.36876917    
           1          39  -27.1560574       4.37023449    
           1          40  -27.0808277       4.36825514    
           1          41  -27.0140152       4.36249208    
           1          42  -26.9018822       4.35219860    
           1          43  -26.8002300       4.33700657    
           1          44  -26.6554470       4.31698656    
           1          45  -26.5380306       4.29210138    
           1          46  -26.4693432       4.26321840    
           1          47  -26.5180454       4.23113871    
           1          48  -26.8407860       4.19695330    
           1          49  -27.5049381       4.16248798    
           1          50  -28.5949841       4.12926531    
           2           1  -34.4272537       4.04350328    
           2           2  -36.5202179       4.01903629    
           2           3  -38.3642616       4.00145340    
           2           4  -39.5724411       3.99215722    
           2           5  -39.7975845       3.99212027    
           2           6  -38.9444160       4.00156689    
           2           7  -37.2643204       4.01964951    
           2           8  -35.2061539       4.04483461    
           2           9  -33.1668739       4.07547045    
           2          10  -31.3733444       4.10968351    
           2          11  -29.9480991       4.14554930    
           2          12  -28.9025574       4.18149662    
           2          13  -28.1734371       4.21584892    
           2          14  -27.6530991       4.24761248    
           2          15  -27.3305435       4.27576017    
           2          16  -27.1213226       4.29964638    
           2          17  -26.9588051       4.31897259    
