           1           1  -26.8853111      0.778455913    
           1           2  -27.7839947      0.761766255    
           1           3  -28.4497681      0.749792933    
           1           4  -28.8379631      0.743279278    
           1           5  -28.9131489      0.742393136    
           1           6  -28.6038246      0.747370839    
           1           7  -28.0167561      0.757852376    
           1           8  -27.1651535      0.773578107    
           1           9  -26.1598434      0.793703020    
           1          10  -25.0911674      0.817570508    
           1          11  -24.0032711      0.844603777    
           1          12  -22.9806671      0.873843431    
           1          13  -22.0553951      0.904625177    
           1          14  -21.2145348      0.936214507    
           1          15  -20.5022793      0.968103468    
           1          16  -19.8974190      0.999613166    
           1          17  -19.4247437       1.03036022    
           1          18  -19.0464077       1.05983102    
           1          19  -18.7551327       1.08789921    
           1          20  -18.5539322       1.11413348    
           1          21  -18.3905983       1.13841736    
           1          22  -18.2913017       1.16061485    
           1          23  -18.2413788       1.18038797    
           1          24  -18.2013702       1.19768548    
           1          25  -18.1716003       1.21255207    
           1          26  -18.1603298       1.22489476    
           1          27  -18.1625938       1.23458624    
           1          28  -18.1694870       1.24155176    
           1          29  -18.1751823       1.24576497    
           1          30  -18.1770039       1.24721801    
           1          31  -18.1742382       1.24590898    
           1          32  -18.1679611       1.24183989    
           1          33  -18.1617279       1.23502302    
           1          34  -18.1626339       1.22550416    
           1          35  -18.1784687       1.21338701    
           1          36  -18.2071419       1.19880021    
           1          37  -18.2382774       1.18176520    
           1          38  -18.2907314       1.16223431    
           1          39  -18.4031067       1.14042652    
           1          40  -18.5551968       1.11664808    
           1          41  -18.7542152       1.09093010    
           1          42  -19.0468521       1.06363118    
           1          43  -19.3985977       1.03505599    
           1          44  -19.8644600       1.00546467    
           1          45  -20.4221554      0.975399911    
           1          46  -21.1025696      0.945268929    
           1          47  -21.8615150      0.915812433    
           1          48  -22.7023983      0.887559235    
           1          49  -23.5715752      0.861230254    
           1          50  -24.4696350      0.837590575    
           2           1  -25.3877335      0.813729465    
           2           2  -26.1140976      0.797826588    
           2           3  -26.6255608      0.786512196    
           2           4  -26.9304180      0.780377984    
           2           5  -26.9505138      0.779657960    
           2           6  -26.7167549      0.784437180    
           2           7  -26.2420349      0.794410765    
           2           8  -25.5682678      0.809471369    
           2           9  -24.7461262      0.828764796    
           2          10  -23.8479652      0.851727962    
           2          11  -22.9223518      0.877746582    
           2          12  -22.0527267      0.905953705    
           2          13  -21.2508278      0.935735345    
           2          14  -20.5491562      0.966360092    
           2          15  -19.9604778      0.997385740    
           2          16  -19.4708309       1.02811539    
           2          17  -19.0750904       1.05821586    
           2          18  -18.7713413       1.08711529    
           2          19  -18.5350666       1.11464775    
           2          20  -18.3924389       1.14041901    
           2          21  -18.2849674       1.16422272    
           2          22  -18.2256813       1.18601203    
           2          23  -18.2162113       1.20546043    
           2          24  -18.2146606       1.22245181    
           2          25  -18.2137547       1.23704636    
           2          26  -18.2239819       1.24918246    
           2          27  -18.2434578       1.25872684    
           2          28  -18.2634983       1.26559007    
           2          29  -18.2775745       1.26973629    
           2          30  -18.2825680       1.27115500    
           2          31  -18.2777157       1.26984334    
           2          32  -18.2642288       1.26580524    
           2          33  -18.2462330       1.25905859    
           2          34  -18.2311745       1.24966180    
           2          35  -18.2252674       1.23773408    
           2          36  -18.2225933       1.22339165    
           2          37  -18.2149868       1.20662332    
           2          38  -18.2299271       1.18741369    
           2          39  -18.2964573       1.16604185    
           2          40  -18.3873005       1.14273429    
           2          41  -18.5326576       1.11751997    
           2          42  -18.7620106       1.09081686    
           2          43  -19.0466595       1.06284535    
           2          44  -19.4344902       1.03398871    
           2          45  -19.8814850       1.00472534    
           2          46  -20.4327278      0.975538254    
           2          47  -21.0455017      0.947074890    
           2          48  -21.7400608      0.919933736    
           2          49  -22.4466839      0.894736707    
           2          50  -23.1634026      0.872249126    
           3           1  -24.0434551      0.846331656    
           3           2  -24.5971813      0.831213474    
           3           3  -24.9851665      0.820620239    
           3           4  -25.2172337      0.814893842    
           3           5  -25.2043724      0.814354002    
           3           6  -25.0356998      0.818912983    
           3           7  -24.6514664      0.828412175    
           3           8  -24.1299095      0.842707217    
           3           9  -23.4790363      0.861147463    
           3          10  -22.7555733      0.883244336    
           3          11  -22.0034409      0.908320963    
           3          12  -21.2797031      0.935660422    
           3          13  -20.5874786      0.964613855    
           3          14  -19.9981441      0.994425058    
           3          15  -19.5021439       1.02463686    
           3          16  -19.1062927       1.05461562    
           3          17  -18.7830029       1.08406091    
           3          18  -18.5570927       1.11242533    
           3          19  -18.3857498       1.13946724    
           3          20  -18.3013592       1.16485381    
           3          21  -18.2491207       1.18828404    
           3          22  -18.2255993       1.20975137    
           3          23  -18.2472916       1.22896111    
           3          24  -18.2760811       1.24572909    
           3          25  -18.2975044       1.26011193    
           3          26  -18.3229256       1.27208030    
           3          27  -18.3539734       1.28150558    
           3          28  -18.3827839       1.28828692    
           3          29  -18.4023380       1.29237926    
           3          30  -18.4091263       1.29377019    
           3          31  -18.4022942       1.29245746    
           3          32  -18.3832264       1.28844607    
           3          33  -18.3565445       1.28176010    
           3          34  -18.3298740       1.27247000    
           3          35  -18.3073807       1.26070261    
           3          36  -18.2801666       1.24655426    
           3          37  -18.2440701       1.22998869    
           3          38  -18.2320824       1.21103454    
           3          39  -18.2596798       1.19000864    
           3          40  -18.2977486       1.16706109    
           3          41  -18.3914871       1.14226568    
           3          42  -18.5498199       1.11606789    
           3          43  -18.7625828       1.08864570    
           3          44  -19.0658169       1.06049645    
           3          45  -19.4165421       1.03202105    
           3          46  -19.8575592       1.00375235    
           3          47  -20.3555050      0.976194859    
           3          48  -20.9266071      0.950008512    
           3          49  -21.4955063      0.925774634    
           3          50  -22.0343933      0.904267371    
           4           1  -22.8467007      0.876194060    
           4           2  -23.2532806      0.861814737    
           4           3  -23.5466576      0.851851046    
           4           4  -23.7070389      0.846470833    
           4           5  -23.6795368      0.846048117    
           4           6  -23.5590191      0.850409687    
           4           7  -23.2613869      0.859535336    
           4           8  -22.8645782      0.873133540    
           4           9  -22.3598270      0.890795469    
           4          10  -21.7902222      0.912048757    
           4          11  -21.1966419      0.936191440    
           4          12  -20.6138573      0.962691009    
           4          13  -20.0440826      0.990881324    
           4          14  -19.5658531       1.02001810    
           4          15  -19.1518192       1.04957044    
           4          16  -18.8298073       1.07896054    
           4          17  -18.5633640       1.10784829    
           4          18  -18.3949718       1.13574100    
           4          19  -18.2746201       1.16231930    
           4          20  -18.2326889       1.18733132    
           4          21  -18.2273331       1.21041417    
           4          22  -18.2387276       1.23157227    
           4          23  -18.2919064       1.25056088    
           4          24  -18.3542500       1.26713955    
           4          25  -18.4030075       1.28134298    
           4          26  -18.4478359       1.29316998    
           4          27  -18.4932079       1.30249894    
           4          28  -18.5324936       1.30921733    
           4          29  -18.5585270       1.31327057    
           4          30  -18.5676289       1.31464183    
           4          31  -18.5589294       1.31332910    
           4          32  -18.5340481       1.30933928    
           4          33  -18.4978828       1.30270243    
           4          34  -18.4577656       1.29350197    
           4          35  -18.4154491       1.28186882    
           4          36  -18.3602219       1.26787877    
           4          37  -18.2937222       1.25148094    
           4          38  -18.2525997       1.23275995    
           4          39  -18.2399330       1.21204805    
           4          40  -18.2319756       1.18943202    
           4          41  -18.2817955       1.16505229    
           4          42  -18.3798523       1.13933647    
           4          43  -18.5367603       1.11244106    
           4          44  -18.7716942       1.08492029    
           4          45  -19.0531483       1.05710900    
           4          46  -19.4040470       1.02958810    
           4          47  -19.7986641       1.00277543    
           4          48  -20.2392101      0.977398396    
           4          49  -20.6691093      0.954045892    
           4          50  -21.0404816      0.933465183    
           5           1  -21.8129654      0.903150082    
           5           2  -22.0950909      0.889397740    
           5           3  -22.3041306      0.879927874    
           5           4  -22.3928432      0.874841213    
           5           5  -22.3611126      0.874481261    
           5           6  -22.2737694      0.878680527    
           5           7  -22.0635433      0.887496233    
           5           8  -21.7744846      0.900514901    
           5           9  -21.3999557      0.917525768    
           5          10  -20.9628468      0.938039541    
           5          11  -20.4989777      0.961353600    
           5          12  -20.0337524      0.987059295    
           5          13  -19.5788460       1.01448917    
           5          14  -19.2021332       1.04297030    
           5          15  -18.8698502       1.07191694    
           5          16  -18.6222649       1.10081077    
           5          17  -18.4189892       1.12924004    
           5          18  -18.3041687       1.15676677    
           5          19  -18.2279472       1.18299186    
           5          20  -18.2138920       1.20771933    
           5          21  -18.2394218       1.23054528    
           5          22  -18.2735348       1.25145257    
           5          23  -18.3461361       1.27025247    
           5          24  -18.4323673       1.28666759    
           5          25  -18.5026035       1.30070734    
           5          26  -18.5630493       1.31239593    
           5          27  -18.6200581       1.32162714    
           5          28  -18.6681023       1.32828081    
           5          29  -18.6997375       1.33229446    
           5          30  -18.7108765       1.33364689    
           5          31  -18.7005596       1.33233476    
           5          32  -18.6705704       1.32836819    
           5          33  -18.6261463       1.32178354    
           5          34  -18.5742683       1.31267488    
           5          35  -18.5146561       1.30117226    
           5          36  -18.4362469       1.28732741    
           5          37  -18.3473644       1.27108419    
           5          38  -18.2861404       1.25257659    
           5          39  -18.2448864       1.23212743    
           5          40  -18.2083969       1.20977831    
           5          41  -18.2287941       1.18573892    
           5          42  -18.2803097       1.16039872    
           5          43  -18.3890781       1.13392889    
           5          44  -18.5565968       1.10690486    
           5          45  -18.7702236       1.07963848    
           5          46  -19.0317841       1.05275381    
           5          47  -19.3258419       1.02663994    
           5          48  -19.6392307       1.00204384    
           5          49  -19.9446831      0.979543507    
           5          50  -20.1806087      0.959811389    
           6           1  -20.9387913      0.926976383    
           6           2  -21.1137676      0.913749754    
           6           3  -21.2421589      0.904672027    
           6           4  -21.2664013      0.899845421    
           6           5  -21.2351112      0.899518907    
           6           6  -21.1710434      0.903589547    
           6           7  -21.0427151      0.912124515    
           6           8  -20.8479195      0.924665928    
           6           9  -20.5911427      0.941128612    
           6          10  -20.2717800      0.961016893    
           6          11  -19.9176502      0.983659923    
           6          12  -19.5502663       1.00869286    
           6          13  -19.1923752       1.03544486    
           6          14  -18.8944702       1.06332278    
           6          15  -18.6299381       1.09170425    
           6          16  -18.4461956       1.12012494    
           6          17  -18.3053322       1.14811099    
           6          18  -18.2430687       1.17529058    
           6          19  -18.2140293       1.20120800    
           6          20  -18.2302742       1.22570324    
           6          21  -18.2868729       1.24834812    
           6          22  -18.3447266       1.26907980    
           6          23  -18.4344521       1.28775501    
           6          24  -18.5399246       1.30406904    
           6          25  -18.6271038       1.31799960    
           6          26  -18.6988010       1.32959092    
           6          27  -18.7632790       1.33875263    
           6          28  -18.8166218       1.34536171    
           6          29  -18.8514996       1.34934819    
           6          30  -18.8636131       1.35068762    
           6          31  -18.8519230       1.34937727    
           6          32  -18.8184319       1.34542823    
           6          33  -18.7685699       1.33888376    
           6          34  -18.7086086       1.32984567    
           6          35  -18.6360741       1.31843960    
           6          36  -18.5400639       1.30469406    
           6          37  -18.4345970       1.28855407    
           6          38  -18.3563557       1.27019882    
           6          39  -18.2888699       1.24993169    
           6          40  -18.2264690       1.22777224    
           6          41  -18.2155704       1.20400143    
           6          42  -18.2205124       1.17896938    
           6          43  -18.2788258       1.15288496    
           6          44  -18.3787613       1.12631321    
           6          45  -18.5287075       1.09956157    
           6          46  -18.7129173       1.07326698    
           6          47  -18.9241333       1.04781783    
           6          48  -19.1316662       1.02393651    
           6          49  -19.3328247       1.00218093    
           6          50  -19.4603634      0.983147442    
           7           1  -20.2108841      0.947522104    
           7           2  -20.2956314      0.934743166    
           7           3  -20.3488331      0.925987005    
           7           4  -20.3204575      0.921388328    
           7           5  -20.2901974      0.921081901    
           7           6  -20.2441368      0.925051868    
           7           7  -20.1866074      0.933329344    
           7           8  -20.0732441      0.945479989    
           7           9  -19.9190311      0.961472631    
           7          10  -19.7024918      0.980827153    
           7          11  -19.4437695       1.00293255    
           7          12  -19.1617737       1.02741790    
           7          13  -18.8870316       1.05361450    
           7          14  -18.6511593       1.08099699    
           7          15  -18.4407845       1.10891199    
           7          16  -18.3050079       1.13692701    
           7          17  -18.2133808       1.16451609    
           7          18  -18.1909657       1.19136405    
           7          19  -18.2013054       1.21698761    
           7          20  -18.2448387       1.24124968    
           7          21  -18.3307705       1.26372123    
           7          22  -18.4143066       1.28429103    
           7          23  -18.5230045       1.30285192    
