           1           1  -36.8429718       7.83598471    
           1           2  -38.2442970       7.82802916    
           1           3  -39.2008743       7.82244015    
           1           4  -39.6959076       7.81977510    
           1           5  -39.7439842       7.82021475    
           1           6  -39.3369865       7.82374430    
           1           7  -38.4751930       7.83025455    
           1           8  -37.1963234       7.83952141    
           1           9  -35.5510712       7.85108376    
           1          10  -33.6203537       7.86414957    
           1          11  -31.5880947       7.87784719    
           1          12  -29.7097206       7.89159966    
           1          13  -28.2183857       7.90494204    
           1          14  -27.3697224       7.91732359    
           1          15  -27.4132462       7.92879820    
           1          16  -28.3673115       7.94015169    
           1          17  -30.0424271       7.95260477    
           1          18  -32.1805077       7.96795273    
           1          19  -34.3664284       7.98772144    
           1          20  -36.0803223       8.01339340    
           1          21  -37.0434761       8.04532528    
           1          22  -37.0925293       8.08342838    
           1          23  -36.4935837       8.12604237    
           1          24  -35.7869415       8.16991806    
           1          25  -35.2642822       8.21206856    
           1          26  -35.0217628       8.24891186    
           1          27  -34.9815750       8.27842903    
           1          28  -35.0051117       8.29932880    
           1          29  -35.0563660       8.31105709    
           1          30  -35.0734482       8.31358910    
           1          31  -35.0875587       8.30691051    
           1          32  -35.0764923       8.29141998    
           1          33  -35.1373100       8.26762486    
           1          34  -35.3017082       8.23665714    
           1          35  -35.6924210       8.20059204    
           1          36  -36.2672081       8.16200638    
           1          37  -36.7663002       8.12458706    
           1          38  -36.7936707       8.09099007    
           1          39  -36.0253258       8.06326866    
           1          40  -34.4378090       8.04208183    
           1          41  -32.3909912       8.02688122    
           1          42  -30.2834435       8.01620960    
           1          43  -28.5888252       8.00834465    
           1          44  -27.5608597       8.00165749    
           1          45  -27.4129181       7.99471617    
           1          46  -28.1237888       7.98658466    
           1          47  -29.4948292       7.97710276    
           1          48  -31.3178577       7.96655750    
           1          49  -33.3004875       7.95549440    
           1          50  -35.1572151       7.94467497    
           2           1  -38.4417267       7.87708759    
           2           2  -39.5388374       7.87142229    
           2           3  -40.2826195       7.86765957    
           2           4  -40.6729126       7.86604929    
           2           5  -40.6994171       7.86677790    
           2           6  -40.3614044       7.87000990    
