           1           1  -1.32548130       6.44659437E-03
           1           2  -1.11803377       5.40899904E-03
           1           3 -0.951486528       4.64663701E-03
           1           4 -0.843933284       4.18490358E-03
           1           5 -0.849390745       4.04616632E-03
           1           6 -0.863691688       4.32020333E-03
           1           7  -1.01536036       4.90617054E-03
           1           8  -1.18645096       5.77076571E-03
           1           9  -1.43387997       6.99602580E-03
           1          10  -1.73794389       8.66403803E-03
           1          11  -2.14313054       1.06665958E-02
           1          12  -2.59073710       1.29113365E-02
           1          13  -3.07234359       1.54284248E-02
           1          14  -3.65401721       1.81773547E-02
           1          15  -4.19731140       2.10845079E-02
           1          16  -4.82453489       2.42108963E-02
           1          17  -5.48335171       2.74632573E-02
           1          18  -6.12486219       3.07901558E-02
           1          19  -6.77385616       3.41535397E-02
           1          20  -7.43273449       3.75010744E-02
           1          21  -8.07645512       4.07781675E-02
           1          22  -8.68465233       4.39243615E-02
           1          23  -9.24727821       4.68736961E-02
           1          24  -9.75721073       4.95631807E-02
           1          25  -10.2065248       5.19379862E-02
           1          26  -10.5869017       5.39512113E-02
           1          27  -10.8908434       5.55627011E-02
           1          28  -11.1123075       5.67391850E-02
           1          29  -11.2469349       5.74555434E-02
           1          30  -11.2921038       5.76961115E-02
           1          31  -11.2469358       5.74555509E-02
           1          32  -11.1123085       5.67391962E-02
           1          33  -10.8908424       5.55627085E-02
           1          34  -10.5868998       5.39512262E-02
           1          35  -10.2065220       5.19379899E-02
           1          36  -9.75721169       4.95631881E-02
           1          37  -9.24727726       4.68736999E-02
           1          38  -8.68465137       4.39243652E-02
           1          39  -8.07645607       4.07781601E-02
           1          40  -7.43273544       3.75010781E-02
           1          41  -6.77385759       3.41535397E-02
           1          42  -6.12486315       3.07901558E-02
           1          43  -5.48335361       2.74632610E-02
           1          44  -4.82453537       2.42108982E-02
           1          45  -4.19731140       2.10845117E-02
           1          46  -3.65402174       1.81773603E-02
           1          47  -3.07239842       1.54285179E-02
           1          48  -2.59125471       1.29123516E-02
           1          49  -2.14646339       1.06743230E-02
           1          50  -1.75174868       8.70336220E-03
           2           1  -1.52492177       7.40512507E-03
           2           2  -1.27716660       6.25569187E-03
           2           3  -1.09871316       5.39843040E-03
           2           4 -0.982364833       4.85678669E-03
           2           5 -0.989457846       4.77853185E-03
           2           6  -1.00544393       4.99158679E-03
           2           7  -1.16372693       5.70590328E-03
           2           8  -1.36224997       6.65127207E-03
           2           9  -1.63636208       8.00004695E-03
           2          10  -1.96901929       9.76880733E-03
           2          11  -2.39785552       1.19814165E-02
           2          12  -2.90187788       1.44435428E-02
           2          13  -3.43072557       1.72155015E-02
           2          14  -4.04192162       2.01981757E-02
           2          15  -4.67784834       2.34499294E-02
           2          16  -5.34231567       2.68105213E-02
           2          17  -6.03480339       3.03531457E-02
           2          18  -6.75860310       3.40269059E-02
           2          19  -7.48020840       3.76932584E-02
           2          20  -8.17648029       4.13083024E-02
           2          21  -8.85151196       4.48588617E-02
           2          22  -9.50578403       4.82853875E-02
           2          23  -10.1237602       5.15004806E-02
           2          24  -10.6850109       5.44257425E-02
           2          25  -11.1744080       5.70016541E-02
           2          26  -11.5832968       5.91811538E-02
           2          27  -11.9066219       6.09239824E-02
           2          28  -12.1406822       6.21958375E-02
           2          29  -12.2824898       6.29701763E-02
           2          30  -12.3300037       6.32302016E-02
           2          31  -12.2824888       6.29701763E-02
           2          32  -12.1406813       6.21958487E-02
           2          33  -11.9066210       6.09239973E-02
           2          34  -11.5832949       5.91811575E-02
           2          35  -11.1744070       5.70016541E-02
           2          36  -10.6850109       5.44257499E-02
           2          37  -10.1237593       5.15004843E-02
           2          38  -9.50578308       4.82853986E-02
           2          39  -8.85151100       4.48588729E-02
           2          40  -8.17648220       4.13083024E-02
           2          41  -7.48020983       3.76932546E-02
           2          42  -6.75860357       3.40269059E-02
           2          43  -6.03480434       3.03531475E-02
           2          44  -5.34231663       2.68105213E-02
           2          45  -4.67785025       2.34499313E-02
           2          46  -4.04193449       2.01981980E-02
